id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2288,1687,5,12.0,0.06,,515,5,Birmingham,24
2287,109,8,12.0,0.055,,515,5,Astoria,24
2286,589,15,12.0,0.065,,515,5,194,24
2285,1690,15,12.0,0.065,,515,5,194,24
1870,486,20,12.0,0.05,28.0,515,5,Atlanta,24
2603,787,15,16.0,0.065,,190,6,Henderson,15
2602,458,15,16.0,0.05,45.0,190,6,52,15
2220,192,31,16.0,0.09,,190,6,52,15
2219,1789,15,16.0,0.069,65.0,190,6,Austin,15
2218,1082,54,16.0,0.09,50.0,190,6,Ashland,15
2217,974,71,16.0,0.046,15.0,190,6,Avon,15
2216,490,28,16.0,0.052,18.0,190,6,Baton Rouge,15
972,1735,15,16.0,0.059,75.0,425,7,92,47
866,359,51,16.0,0.054,30.0,425,7,Battle Creek,47
48,358,51,16.0,0.054,30.0,425,7,Black Mountain,47
47,185,12,16.0,0.084,82.0,425,7,Avon,47
1583,2267,33,12.0,0.038,,305,8,Denver,9
1165,478,6,12.0,0.055,26.0,404,9,Alpine,5
431,479,6,12.0,0.055,26.0,404,9,Chandler,5
516,1102,15,12.0,0.065,52.0,483,10,0,18
515,1651,61,12.0,0.042,13.0,483,10,Columbus,18
514,80,6,12.0,0.045,17.0,483,10,Battle Creek,18
2540,456,15,16.0,0.082,68.0,517,11,Bloomington,17
2539,2018,10,16.0,0.05,20.0,517,11,Aspen,17
2686,456,12,16.0,0.08,68.0,1,12,Birmingham,17
2685,1216,46,16.0,0.125,80.0,1,12,Denton,17
2684,41,76,16.0,0.077,25.0,1,12,Battle Creek,17
2683,70,18,16.0,0.042,42.0,1,12,Astoria,17
2682,1740,62,16.0,0.05,25.0,1,12,Bend,17
2681,742,83,16.0,0.066,21.0,1,12,Ashland,17
2680,1832,30,16.0,0.04,13.0,1,12,Cleveland,17
2679,298,21,16.0,0.055,17.0,1,12,Aurora,17
2678,1696,12,16.0,0.076,68.0,1,12,Ashland,17
2677,492,90,16.0,0.051,38.0,1,12,Eagle,17
2676,1115,26,16.0,0.065,,1,12,Chico,17
2675,1571,15,16.0,0.06,65.0,1,12,Austin,17
2674,2018,48,16.0,0.05,20.0,1,12,136,17
1594,1280,23,16.0,0.053,35.0,298,13,Astoria,47
1162,1430,18,16.0,0.05,35.0,298,13,Asheville,47
1137,1624,21,16.0,0.052,33.0,298,13,118,47
2403,1505,21,12.0,0.04,20.0,21,14,Asheville,37
2402,1138,18,12.0,0.053,36.0,21,14,Austin,37
2401,2289,12,12.0,0.082,103.0,21,14,183,37
1921,767,18,12.0,0.053,40.0,191,15,116,0
1920,94,3,12.0,0.053,18.0,191,15,Aspen,0
2501,1009,18,12.0,0.057,,529,16,Birmingham,48
1535,1124,71,16.0,0.043,,321,17,130,17
1149,1123,15,16.0,0.065,,321,17,Chico,17
1474,635,18,16.0,0.054,,337,18,Helena,47
1473,544,15,16.0,0.062,,337,18,Diamond Springs,47
837,572,15,16.0,0.062,43.0,337,18,Boonville,47
2592,1191,15,12.0,0.059,,279,19,Chicago,4
2578,1054,15,12.0,0.065,,279,19,Athens,4
2577,1941,20,12.0,0.045,,279,19,Anchorage,4
2103,402,6,12.0,0.049,,279,19,Birmingham,4
2102,370,37,12.0,0.056,,279,19,198,4
2291,293,63,12.0,0.042,,81,20,30,4
1818,1118,18,12.0,0.042,,81,20,Austin,4
1738,2303,63,12.0,0.048,,81,20,Atlanta,4
1563,689,83,12.0,0.06,,81,20,Ashland,4
1520,193,80,12.0,0.057,13.0,81,20,Aspen,4
1350,1937,40,12.0,0.056,4.0,81,20,Brooklyn Center,4
1327,995,15,12.0,0.07,80.0,81,20,30,4
1326,328,5,12.0,0.058,15.0,81,20,Bronx,4
1221,193,80,12.0,0.057,13.0,81,20,30,4
1217,650,97,16.0,0.055,25.0,81,20,Astoria,4
811,329,5,12.0,0.058,15.0,81,20,30,4
753,1939,40,12.0,0.056,4.0,81,20,Krebs,4
572,194,80,12.0,0.057,13.0,81,20,Baltimore,4
523,2253,99,12.0,0.069,6.0,81,20,Dallas,4
367,996,15,12.0,0.07,80.0,81,20,Bucryus,4
78,330,5,12.0,0.058,15.0,81,20,30,4
77,1938,40,12.0,0.056,4.0,81,20,30,4
76,1607,18,12.0,0.055,28.0,81,20,Eagle,4
2337,437,15,16.0,0.06,,53,21,Bend,48
410,1710,18,16.0,0.054,,493,22,102,48
409,1427,80,16.0,0.047,,493,22,Aspen,48
1294,126,39,16.0,0.05,,373,23,49,35
1293,127,39,16.0,0.05,,373,23,Aspen,35
1292,127,39,12.0,0.05,,373,23,Avon,35
2207,820,30,12.0,0.068,,105,24,Brooklyn,36
2040,137,100,12.0,0.06,,105,24,Bargersville,36
2039,2146,23,12.0,0.085,,105,24,171,36
2511,1220,15,16.0,0.071,75.0,524,25,29,27
2510,972,9,16.0,0.047,19.0,524,25,Cleveland,27
2509,1617,22,16.0,0.06,23.0,524,25,Chandler,27
413,1849,18,12.0,0.06,55.0,492,26,18,22
390,2238,20,12.0,0.062,17.0,492,26,Black Mountain,22
735,1466,18,12.0,0.052,,461,27,Ashland,5
1333,1655,14,12.0,0.092,50.0,364,28,Austin,43
1332,875,90,12.0,0.051,20.0,364,28,59,43
1172,1311,63,16.0,0.052,10.0,403,29,Aspen,4
1322,870,15,16.0,0.07,45.0,367,30,32,5
550,1718,71,12.0,0.032,27.0,477,31,Athens,27
429,1390,22,12.0,0.053,26.0,477,31,6,27
428,1831,15,12.0,0.06,69.0,477,31,Edwards,27
1640,143,71,16.0,0.048,,283,32,Baton Rouge,47
1639,142,15,16.0,0.077,,283,32,Bloomfield,47
1638,141,5,16.0,0.077,,283,32,Ashland,47
597,2048,9,12.0,0.056,27.0,472,33,8,5
596,1067,15,12.0,0.07,67.0,472,33,8,5
1580,2096,23,12.0,0.057,40.0,306,34,9,37
980,262,12,12.0,0.082,138.0,306,34,Bargersville,37
979,1611,22,12.0,0.062,35.0,306,34,Elmira,37
978,1458,5,12.0,0.06,35.0,306,34,Aspen,37
2503,982,12,16.0,0.075,115.0,528,35,62,22
2502,2150,22,16.0,0.055,12.0,528,35,Ashburn,22
2495,1288,61,16.0,0.052,,528,35,62,22
534,584,9,12.0,0.045,8.0,528,35,Atlanta,22
528,845,15,12.0,0.05,62.0,528,35,Alpine,22
527,150,78,12.0,0.05,12.0,528,35,Davenport,22
1409,936,8,16.0,0.07,,350,36,Aspen,43
343,719,15,12.0,0.062,,350,36,Elmira,43
342,1537,18,12.0,0.051,,350,36,Helena,43
341,1543,62,12.0,0.053,,350,36,13,43
340,281,91,12.0,0.052,,350,36,13,43
2589,1666,12,12.0,0.08,,301,37,Bloomfield,5
2546,1555,90,12.0,0.064,,301,37,Juneau,5
146,162,62,12.0,0.047,42.0,301,37,32,5
108,2231,100,12.0,0.056,10.0,301,37,Belt,5
107,161,15,12.0,0.063,69.0,301,37,Avon,5
106,656,10,12.0,0.055,17.0,301,37,Asheville,5
1620,1642,83,12.0,0.062,17.0,291,38,Conestoga,27
1579,1438,79,12.0,0.072,22.0,291,38,Chicago,27
1228,1253,20,12.0,0.048,23.0,291,38,Hattiesburg,27
705,970,15,12.0,0.067,,291,38,86,27
704,578,96,12.0,0.092,5.0,291,38,Framingham,27
702,1032,5,12.0,0.061,41.0,291,38,86,27
2058,1516,12,12.0,0.086,,152,39,Astoria,6
1483,176,22,12.0,0.06,,152,39,Boise,6
1426,175,9,12.0,0.049,,152,39,26,6
1132,1308,15,12.0,0.07,,152,39,Bozeman,6
1131,174,5,12.0,0.05,,152,39,Bloomfield,6
1876,2101,48,12.0,0.06,,208,40,87,1
1875,1370,18,12.0,0.06,43.0,208,40,87,1
966,2066,15,12.0,0.068,70.0,427,41,Chico,47
965,717,18,12.0,0.044,38.0,427,41,Blanco,47
2593,853,15,12.0,0.07,,268,42,Aspen,4
2105,676,15,12.0,0.038,40.0,268,42,Boulder,4
1401,183,71,12.0,0.052,23.0,268,42,Alpine,4
1400,242,15,12.0,0.07,75.0,268,42,Brooklyn Center,4
1019,1225,78,12.0,0.046,,268,42,Bargersville,4
1018,1804,15,12.0,0.07,70.0,268,42,197,4
1776,100,57,12.0,0.045,,244,43,Avon,19
1644,189,89,12.0,0.045,20.0,244,43,Boise,19
1643,188,5,12.0,0.035,45.0,244,43,Boonville,19
2618,2014,15,16.0,0.07,46.0,113,44,Midvale,15
2005,198,15,12.0,0.06,60.0,170,45,236,3
1343,199,9,12.0,0.045,,170,45,Evansville,3
2404,1006,21,12.0,0.049,22.0,20,46,Athens,37
2323,2121,15,12.0,0.067,60.0,20,46,Avon,37
2189,1064,19,12.0,0.068,62.0,20,46,Albuquerque,37
2188,1229,100,12.0,0.05,20.0,20,46,Belt,37
2187,429,55,12.0,0.051,45.0,20,46,183,37
1966,2182,37,12.0,0.054,55.0,177,47,Dillon,23
1965,1850,15,12.0,0.067,70.0,177,47,154,23
1964,1905,91,12.0,0.05,28.0,177,47,College Station,23
1963,2269,62,12.0,0.054,48.0,177,47,Athens,23
1855,1996,37,12.0,0.053,,215,48,Jackson,21
1778,1464,65,16.0,0.07,42.0,215,48,129,21
1209,1940,20,12.0,0.047,,215,48,129,21
954,1564,60,12.0,0.068,,215,48,Astoria,21
910,924,89,12.0,0.066,,215,48,Bronx,21
707,430,20,12.0,0.047,,215,48,Boise,21
533,114,5,12.0,0.055,35.0,215,48,Aspen,21
183,1522,18,12.0,0.049,28.0,215,48,Battle Creek,21
182,1919,15,12.0,0.069,69.0,215,48,Athens,21
1806,1024,12,16.0,0.088,108.0,231,49,Ashland,45
2435,2194,61,12.0,0.05,10.0,6,50,138,19
2423,712,18,12.0,0.058,45.0,6,50,Broomfield,19
2420,172,15,12.0,0.068,85.0,6,50,138,19
2419,379,82,12.0,0.048,16.0,6,50,Denver,19
2494,1431,20,12.0,0.058,,532,51,Baton Rouge,22
2325,1858,89,16.0,0.06,,532,51,Astoria,22
2022,2255,100,16.0,0.05,,532,51,Birmingham,22
1989,1431,20,16.0,0.058,,532,51,Davenport,22
1988,2112,15,16.0,0.07,,532,51,Aurora,22
1955,232,10,16.0,0.058,,532,51,Boone,22
2558,1312,50,12.0,0.044,44.0,479,52,192,23
2557,2120,12,16.0,0.083,,479,52,192,23
2556,1398,9,12.0,0.057,27.0,479,52,Ashland,23
2496,472,8,12.0,0.06,,531,53,Ashburn,23
2410,912,15,12.0,0.072,87.0,531,53,Cherry Hill,23
1902,16,57,12.0,0.056,32.0,531,53,Avon,23
1901,228,15,12.0,0.062,68.0,531,53,Atlanta,23
1261,229,8,12.0,0.06,34.0,531,53,Belfast,23
1253,2153,62,12.0,0.05,38.0,531,53,67,23
1900,1231,50,12.0,0.055,40.0,199,54,Brooklyn,19
1317,1909,18,12.0,0.053,20.0,199,54,213,19
1158,1152,15,12.0,0.078,,405,55,Asheville,43
1157,2000,41,12.0,0.047,,405,55,Athens,43
1156,1415,22,12.0,0.064,,405,55,3,43
1155,236,65,12.0,0.056,,405,55,Boonville,43
1154,2008,9,12.0,0.06,,405,55,3,43
2104,133,24,16.0,0.081,17.0,136,56,Houston,5
1762,949,12,12.0,0.095,104.0,136,56,Austin,5
1422,2213,37,16.0,0.041,,136,56,38,5
1067,588,5,16.0,0.067,85.0,136,56,Brooklyn Center,5
1003,241,15,12.0,0.07,,420,57,Atlanta,19
1002,800,23,12.0,0.065,,420,57,Baton Rouge,19
1001,48,90,12.0,0.06,,420,57,Atlanta,19
2639,548,23,16.0,0.08,54.0,536,58,107,22
2469,1749,15,16.0,0.062,,536,58,Cleveland,22
2586,307,61,12.0,0.06,,335,59,162,14
2585,786,15,16.0,0.075,60.0,335,59,Austin,14
643,247,41,12.0,0.05,32.0,467,60,Astoria,42
632,1035,15,12.0,0.06,55.0,467,60,Battle Creek,42
1714,249,15,12.0,0.062,65.0,264,61,Astoria,26
1713,1787,51,12.0,0.05,40.0,264,61,Diamond Springs,26
1712,1329,20,12.0,0.05,35.0,264,61,Baton Rouge,26
1711,1335,10,12.0,0.051,26.0,264,61,Astoria,26
1456,1621,54,12.0,0.072,60.0,264,61,Aspen,26
767,1337,10,12.0,0.051,26.0,264,61,Ashland,26
766,1331,20,12.0,0.05,35.0,264,61,155,26
579,250,15,12.0,0.062,65.0,264,61,155,26
168,1934,9,12.0,0.047,,264,61,155,26
159,1788,51,12.0,0.05,40.0,264,61,Bargersville,26
35,1330,20,12.0,0.05,35.0,264,61,155,26
34,1336,10,12.0,0.051,26.0,264,61,155,26
2096,135,15,12.0,0.069,81.0,137,62,170,9
2095,2199,5,12.0,0.058,38.0,137,62,Battle Creek,9
1257,1088,18,16.0,0.053,43.0,384,63,Des Moines,23
1256,757,89,16.0,0.099,85.0,384,63,Austin,23
1255,181,12,16.0,0.098,76.0,384,63,239,23
986,1341,80,16.0,0.055,35.0,384,63,239,23
985,190,15,16.0,0.066,50.0,384,63,Duluth,23
2508,1096,18,16.0,0.055,45.0,526,64,Brooklyn,27
1441,299,10,12.0,0.052,,343,65,Broomfield,26
1413,1841,18,12.0,0.063,,343,65,Asheville,26
1411,1786,9,12.0,0.054,,343,65,Boonville,26
2620,1784,89,16.0,0.072,75.0,90,66,112,15
2412,562,9,12.0,0.045,16.0,16,67,232,4
1898,286,15,12.0,0.075,35.0,16,67,232,4
1897,274,65,12.0,0.05,8.0,16,67,Bend,4
1896,90,18,12.0,0.058,44.0,16,67,232,4
1850,119,24,12.0,0.071,83.0,217,68,Denver,5
1849,122,22,12.0,0.071,45.0,217,68,Gainesville,5
1848,123,90,12.0,0.078,34.0,217,68,Baltimore,5
1847,480,5,12.0,0.066,44.0,217,68,Brooklyn,5
2485,1754,10,12.0,0.048,16.0,535,69,206,50
2484,322,5,12.0,0.046,20.0,535,69,206,50
2449,754,89,12.0,0.073,,553,70,Ashburn,19
2634,1399,15,12.0,0.048,47.0,24,70,Charleston,22
2153,1406,60,12.0,0.06,30.0,24,70,Cleveland,22
1953,975,20,12.0,0.052,,24,70,Danville,22
1496,469,10,12.0,0.068,,24,70,Aurora,22
1481,55,15,12.0,0.07,51.0,24,70,Bloomington,22
1480,846,40,12.0,0.055,,24,70,Boston,22
1564,19,20,12.0,0.05,,313,71,132,29
1541,612,21,12.0,,,313,71,132,29
1321,354,10,12.0,0.055,,313,71,Brooklyn Center,29
1320,1164,5,12.0,0.08,,313,71,132,29
1319,1551,12,12.0,0.096,,313,71,Bridgewater Corners,29
1303,60,62,12.0,0.052,,313,71,132,29
1025,1366,12,12.0,,,313,71,Ashland,29
1012,50,23,12.0,0.05,,313,71,Ashburn,29
942,14,90,12.0,0.064,,313,71,Avon,29
937,57,18,12.0,0.045,,313,71,Astoria,29
888,13,57,12.0,0.056,37.0,313,71,Brooklyn,29
886,13,57,12.0,0.056,37.0,313,71,Dolores,29
612,13,57,12.0,0.056,37.0,313,71,Charleston,29
611,68,18,12.0,0.046,35.0,313,71,Athens,29
1372,2288,75,12.0,0.059,,360,72,Cleveland,37
1371,871,75,12.0,0.059,,360,72,75,37
1812,1656,12,12.0,0.08,80.0,229,73,Baltimore,19
1547,777,18,12.0,0.059,60.0,315,74,Hilo,45
1546,1910,57,12.0,0.065,30.0,315,74,Ashburn,45
1545,302,56,12.0,0.053,22.0,315,74,Bronx,45
119,778,18,12.0,0.059,60.0,315,74,1,45
1408,1148,71,12.0,0.049,16.0,351,74,Baltimore,45
2490,1629,23,12.0,,,533,75,13,43
2489,1204,20,12.0,,,533,75,Bucryus,43
2488,2148,5,12.0,,,533,75,Boulder,43
2487,1895,18,12.0,,,533,75,Bend,43
939,2073,8,16.0,0.07,,433,76,177,34
692,305,25,12.0,0.06,40.0,433,76,Cincinnati,34
667,304,9,12.0,0.044,16.0,433,76,Bend,34
665,2061,97,12.0,0.055,28.0,433,76,Astoria,34
1607,315,43,12.0,0.06,,295,77,Baton Rouge,44
1597,111,3,12.0,0.053,,295,77,151,44
344,438,91,12.0,0.04,,295,77,Aurora,44
89,523,41,12.0,0.05,,295,77,Aurora,44
88,2161,97,12.0,0.05,,295,77,Astoria,44
1569,1254,15,12.0,0.065,,310,78,Des Moines,9
1568,1126,40,12.0,0.055,,310,78,115,9
1188,631,10,12.0,0.06,,310,78,115,9
1891,1226,15,16.0,0.042,30.0,203,79,Gadsden,31
1890,1240,67,16.0,0.04,34.0,203,79,Asheville,31
577,320,78,12.0,0.051,,474,80,Des Moines,34
513,321,78,12.0,0.045,27.0,474,80,Baltimore,34
2422,725,15,12.0,0.066,72.0,10,81,70,5
1727,1127,92,16.0,0.075,22.0,10,81,Framingham,5
1614,2271,41,16.0,0.048,30.0,10,81,Cleveland,5
1613,887,79,12.0,0.056,26.0,10,81,Aurora,5
1549,697,50,16.0,0.07,94.0,10,81,Aspen,5
1548,1853,9,12.0,0.047,,10,81,Blanco,5
1517,1578,15,16.0,0.068,,10,81,70,5
1500,1315,9,12.0,0.047,,10,81,Astoria,5
1421,1207,9,12.0,0.047,,10,81,70,5
1360,1801,57,12.0,0.048,38.0,10,81,Boulder,5
1184,582,77,16.0,0.049,,10,81,Athens,5
1183,1130,18,12.0,0.053,45.0,10,81,Asheville,5
1023,1306,99,12.0,0.064,,10,81,70,5
998,2007,22,16.0,0.061,,10,81,Conestoga,5
997,164,18,12.0,0.058,,10,81,70,5
996,567,10,12.0,0.058,,10,81,Astoria,5
931,2272,41,12.0,0.048,,10,81,Cherry Hill,5
798,373,9,16.0,0.048,,10,81,70,5
633,725,15,16.0,0.066,72.0,10,81,Anchorage,5
2062,1394,22,16.0,0.071,16.0,148,82,236,3
1830,1614,85,12.0,0.045,8.0,225,83,Athens,19
1629,1674,15,16.0,0.065,45.0,225,83,Aurora,19
1601,475,100,12.0,0.055,,225,83,Aspen,19
1427,1765,35,12.0,0.056,,225,83,Cleveland,19
1349,332,97,16.0,0.049,30.0,225,83,Aurora,19
1310,332,97,12.0,0.049,30.0,225,83,Boise,19
1281,1763,79,12.0,0.053,15.0,225,83,Boston,19
1144,1764,20,12.0,0.053,7.0,225,83,Boise,19
1143,332,97,12.0,0.049,30.0,225,83,Buena Vista,19
1395,926,18,12.0,0.049,35.0,354,84,Duluth,5
808,980,18,12.0,0.057,35.0,354,84,Garden City,5
81,927,18,12.0,0.049,35.0,354,84,Bargersville,5
2596,935,15,12.0,0.062,80.0,235,85,Belmont,24
2300,15,18,12.0,0.065,,76,86,246,38
2299,1267,15,12.0,0.058,,76,86,Baltimore,38
2298,1530,49,12.0,0.047,,76,86,246,38
2107,1589,22,12.0,0.06,52.0,134,87,Estacada,26
1573,1589,22,12.0,0.057,52.0,134,87,33,26
1289,346,15,12.0,0.07,80.0,134,87,Athens,26
1288,345,65,12.0,0.06,25.0,134,87,Edwards,26
470,347,5,12.0,0.055,,134,87,Boulder,26
2167,677,5,12.0,0.052,40.0,121,88,Aurora,43
2204,1619,71,16.0,0.05,,107,89,Boonville,37
1522,91,20,12.0,0.042,9.0,325,90,Ashland,5
397,1944,20,12.0,0.045,15.0,325,90,Chico,5
193,1243,15,12.0,0.062,68.0,325,90,Avon,5
83,160,5,12.0,0.054,19.0,325,90,Bloomfield,5
1802,2295,61,12.0,0.05,,233,91,Aspen,9
1801,1165,15,12.0,0.072,60.0,233,91,Asheville,9
1800,1727,68,12.0,0.05,21.0,233,91,Bozeman,9
1799,136,20,12.0,0.055,28.0,233,91,Estacada,9
2619,1075,18,16.0,0.058,,101,92,Davenport,15
2468,1269,5,16.0,0.053,,542,93,Asheville,22
2637,218,90,16.0,0.067,,2,94,93,22
2636,1904,30,16.0,0.06,,2,94,Baton Rouge,22
2598,1997,14,16.0,0.098,,2,94,Denver,22
2597,1200,15,16.0,0.06,,2,94,Belt,22
2548,212,86,16.0,0.07,,2,94,93,22
2542,2154,34,16.0,0.077,,2,94,93,22
2541,197,29,16.0,0.065,,2,94,Bend,22
2504,443,42,16.0,0.065,,2,94,93,22
2500,2099,90,16.0,0.065,,2,94,Brooklyn,22
2499,209,100,16.0,0.065,,2,94,Durham,22
2498,1414,29,16.0,0.05,,2,94,Estacada,22
2481,1528,90,16.0,0.09,,2,94,Atlanta,22
2476,2030,29,16.0,0.055,,2,94,East Fairfield,22
2467,87,90,16.0,0.059,,2,94,Des Moines,22
2466,1728,89,16.0,0.066,,2,94,Atlanta,22
2465,1296,45,16.0,0.041,,2,94,93,22
2433,1885,32,16.0,0.082,,2,94,Austin,22
2418,629,44,16.0,0.065,,2,94,Detroit,22
2416,1634,28,16.0,0.062,,2,94,Asheville,22
2382,704,28,16.0,,,2,94,93,22
2381,638,30,16.0,,,2,94,93,22
2290,1845,100,16.0,0.061,,2,94,Asheville,22
2241,2162,80,16.0,0.063,,2,94,Ashburn,22
2240,1747,22,16.0,0.056,,2,94,Alpine,22
2137,2263,84,16.0,0.099,,2,94,Asheville,22
2101,1861,86,16.0,0.051,,2,94,Asheville,22
2092,169,29,16.0,0.062,,2,94,Cincinnati,22
2091,1285,28,16.0,0.062,,2,94,Cincinnati,22
2086,2173,29,16.0,0.053,,2,94,Bloomfield,22
2023,1549,89,16.0,0.063,,2,94,93,22
2006,1314,23,16.0,0.064,,2,94,Belmont,22
1997,1646,61,16.0,0.07,,2,94,Battle Creek,22
1977,2127,28,16.0,0.067,,2,94,93,22
1976,2128,28,16.0,0.067,,2,94,Athens,22
1974,491,30,16.0,0.05,,2,94,Battle Creek,22
1973,1405,34,16.0,0.06,,2,94,Aurora,22
1959,92,28,16.0,0.065,,2,94,Everett,22
1958,220,100,16.0,0.045,,2,94,Birmingham,22
1949,1620,23,16.0,0.063,,2,94,Astoria,22
1947,2085,29,16.0,0.093,,2,94,Cincinnati,22
1785,1172,26,16.0,0.073,,2,94,Ashburn,22
1651,1261,61,16.0,0.056,,2,94,Bloomington,22
1443,2083,12,16.0,0.093,,2,94,93,22
1352,487,34,16.0,0.065,,2,94,Avon,22
1267,277,8,16.0,0.05,,2,94,Greeley,22
1266,2297,90,16.0,0.09,,2,94,Avon,22
1178,2166,96,16.0,0.082,,2,94,93,22
1136,1998,28,16.0,0.098,,2,94,Ashland,22
1044,245,5,16.0,0.06,,2,94,Ashland,22
1033,1039,84,16.0,0.099,,2,94,Danville,22
1031,1586,14,16.0,0.095,,2,94,Boise,22
909,671,26,16.0,0.092,,2,94,Belfast,22
873,488,34,16.0,0.065,,2,94,Broomfield,22
860,2165,88,16.0,0.099,,2,94,Bridgewater Corners,22
677,246,5,16.0,0.062,,2,94,Bargersville,22
671,2298,90,16.0,0.09,,2,94,Bargersville,22
670,2167,96,16.0,0.092,,2,94,Ashland,22
669,2084,29,16.0,0.097,,2,94,Belmont,22
627,1140,31,16.0,0.085,,2,94,Aspen,22
387,692,90,16.0,0.055,,2,94,Aspen,22
385,1882,30,16.0,0.06,,2,94,Atlanta,22
384,2091,29,16.0,0.065,,2,94,93,22
1096,1994,18,12.0,,,409,95,231,9
1095,1475,20,12.0,,,409,95,Avon,9
2456,360,5,16.0,0.061,,546,96,Chandler,6
921,1408,5,12.0,0.05,15.0,438,97,Bloomfield,0
920,1605,18,12.0,0.052,17.0,438,97,4,0
919,451,40,12.0,0.048,,438,97,Boston,0
648,688,15,12.0,0.061,64.0,438,97,Baltimore,0
1279,639,50,16.0,0.068,47.0,376,98,Anchorage,34
756,368,52,12.0,0.045,,376,98,Atlanta,34
566,639,50,12.0,0.068,47.0,376,98,Austin,34
328,369,52,12.0,0.045,,376,98,Boise,34
66,367,6,16.0,0.052,,376,98,36,34
65,366,6,12.0,0.052,,376,98,Astoria,34
538,2071,29,16.0,0.08,,480,99,Bucryus,33
504,1724,74,16.0,,,480,99,189,33
383,265,8,16.0,0.073,85.0,480,99,Athens,33
29,2158,91,16.0,0.099,,480,99,Belt,33
28,2106,5,16.0,0.062,42.0,480,99,189,33
27,1480,66,16.0,0.058,35.0,480,99,189,33
26,276,91,16.0,0.052,40.0,480,99,Astoria,33
1627,466,78,16.0,0.053,,287,100,Baltimore,35
2552,1514,18,12.0,0.045,,510,101,139,14
2125,21,9,12.0,0.06,40.0,129,102,Bloomington,43
2124,1943,100,12.0,0.06,20.0,129,102,Austin,43
2123,1339,12,16.0,0.09,118.0,129,102,Belfast,43
2608,2281,10,16.0,0.065,,157,103,Athens,15
2607,268,8,16.0,0.068,,157,103,Carlsbad,15
2606,1356,61,24.0,0.078,,157,103,Elmira,15
2478,1518,18,12.0,0.055,40.0,157,103,Austin,15
2471,1012,12,12.0,0.099,115.0,157,103,Athens,15
2470,1146,40,12.0,0.06,,157,103,Ashland,15
2464,468,20,16.0,0.065,,157,103,Dallas,15
2160,1103,20,16.0,0.068,16.0,157,103,Athens,15
2158,43,15,16.0,0.072,86.0,157,103,147,15
2072,1248,15,16.0,0.068,,157,103,147,15
2054,1518,18,16.0,0.055,40.0,157,103,147,15
2196,499,19,12.0,0.05,14.0,109,104,183,37
668,1357,18,12.0,0.056,36.0,465,105,Davenport,4
52,940,65,12.0,0.049,,508,106,Atlanta,34
51,1868,15,12.0,0.068,,508,106,Astoria,34
50,1334,76,12.0,0.049,,508,106,Aspen,34
49,1615,18,12.0,0.043,,508,106,90,34
2657,283,14,12.0,0.093,,445,107,Asheville,40
2656,1745,10,12.0,0.062,,445,107,Battle Creek,40
